snapshot_date,source_created_at,idProduct,name,idCategory,categoryName,idExpansion,idMetacard,dateAdded,avg,low,trend,avg1,avg7,avg30
2026-08-22,2026-08-22T02:48:19+0200,565899,Adventures in the Forgotten Realms Collector Booster Box,7,Magic Display,4259,0,2021-05-21 16:59:41,275.25,180,312.61,,,
2026-08-22,2026-08-22T02:48:19+0200,803869,Aetherdrift Collector Booster Box,7,Magic Display,5982,0,2024-12-11 10:59:59,215.09,175,228.46,,,
2026-08-22,2026-08-22T02:48:19+0200,774110,Bloomburrow Collector Booster Box,7,Magic Display,5658,0,2024-06-10 17:18:27,880.86,599.99,783.44,,,
2026-08-22,2026-08-22T02:48:19+0200,492099,Commander Legends Collector Booster Box,7,Magic Display,3454,0,2020-08-24 14:17:37,575.83,348,481.6,,,
2026-08-22,2026-08-22T02:48:19+0200,650825,Commander Legends: Battle for Baldur's Gate Collector Booster Box,7,Magic Display,5030,0,2022-03-29 14:37:06,494.36,450,533.21,,,
2026-08-22,2026-08-22T02:48:19+0200,698962,Commander Masters Collector Booster Box,7,Magic Display,5286,0,2023-02-22 14:58:05,471.59,470,479.38,,,
2026-08-22,2026-08-22T02:48:19+0200,466034,Core 2021 Collector Booster Box,7,Magic Display,3048,0,2020-06-05 10:49:33,329.97,259,296.5,,,
2026-08-22,2026-08-22T02:48:19+0200,681210,Dominaria Remastered Collector Booster Box,7,Magic Display,5192,0,2022-10-25 11:43:55,433.24,374.99,456.5,,,
2026-08-22,2026-08-22T02:48:19+0200,657414,Dominaria United Collector Booster Box,7,Magic Display,5072,0,2022-05-13 16:25:34,264.05,200,273.84,,,
2026-08-22,2026-08-22T02:48:19+0200,657282,Double Masters 2022 Collector Booster Box,7,Magic Display,5070,0,2022-05-13 15:30:40,376.99,294.99,373.06,,,
2026-08-22,2026-08-22T02:48:19+0200,776442,Duskmourn: House of Horror Collector Booster Box,7,Magic Display,5806,0,2024-07-02 16:45:10,484.26,449,483.88,,,
2026-08-22,2026-08-22T02:48:19+0200,813293,Edge of Eternities Collector Booster Box,7,Magic Display,6063,0,2025-02-24 12:46:27,602.13,449.99,594.96,,,
2026-08-22,2026-08-22T02:48:19+0200,426991,Ikoria: Lair of Behemoths Collector Booster Box,7,Magic Display,2819,0,2019-11-28 16:18:06,353.22,255,394.23,,,
2026-08-22,2026-08-22T02:48:19+0200,795092,Innistrad Remastered Collector Booster Box,7,Magic Display,5930,0,2024-10-28 12:31:23,366.46,299.99,394.61,,,
2026-08-22,2026-08-22T02:48:19+0200,573796,Innistrad: Crimson Vow Collector Booster Box,7,Magic Display,4364,0,2021-08-06 15:04:52,194.13,148,194.87,,,
2026-08-22,2026-08-22T02:48:19+0200,573781,Innistrad: Midnight Hunt Collector Booster Box,7,Magic Display,4362,0,2021-08-06 14:55:33,173.19,55,181.42,,,
2026-08-22,2026-08-22T02:48:19+0200,527325,Kaldheim Collector Booster Box,7,Magic Display,3660,0,2020-12-15 15:30:17,290.68,294.99,311.23,,,
2026-08-22,2026-08-22T02:48:19+0200,587696,Kamigawa: Neon Dynasty Collector Booster Box,7,Magic Display,4472,0,2021-12-17 11:54:15,402.63,305,421.92,,,
2026-08-22,2026-08-22T02:48:19+0200,851271,Lorwyn Eclipsed Collector Booster Box,7,Magic Display,6325,0,2025-09-29 09:18:52,315.29,279.95,340.66,,,
2026-08-22,2026-08-22T02:48:19+0200,812573,Magic: The Gathering - FINAL FANTASY Collector Booster Box,7,Magic Display,6057,0,2025-02-19 11:07:32,1132.56,824.95,1406.09,,,
2026-08-22,2026-08-22T02:48:19+0200,781941,Magic: The Gathering Foundations Collector Booster Box,7,Magic Display,5852,0,2024-08-07 11:49:07,593.99,329.95,565.88,,,
2026-08-22,2026-08-22T02:48:19+0200,842564,Magic: The Gathering | Avatar: The Last Airbender Collector Booster Box,7,Magic Display,6261,0,2025-08-13 11:34:30,345.39,289.95,365.33,,,
2026-08-22,2026-08-22T02:48:19+0200,869496,Magic: The Gathering | Marvel Super Heroes Collector Booster Box,7,Magic Display,6476,0,2026-01-28 13:25:37,318.48,274,328.06,,,
2026-08-22,2026-08-22T02:48:19+0200,814380,Magic: The Gathering | Marvel's Spider-Man Collector Booster Box,7,Magic Display,6070,0,2025-03-03 11:57:58,310.05,289.99,331.85,,,
2026-08-22,2026-08-22T02:48:19+0200,853671,Magic: The Gathering | Teenage Mutant Ninja Turtles Collector Booster Box,7,Magic Display,6345,0,2025-10-13 14:34:50,274.06,239,277.96,,,
2026-08-22,2026-08-22T02:48:19+0200,696391,March of the Machine Collector Booster Box,7,Magic Display,5227,0,2023-02-10 22:28:20,540.55,519.9,707.02,,,
2026-08-22,2026-08-22T02:48:19+0200,703885,March of the Machine: The Aftermath Collector Booster Box,7,Magic Display,5320,0,2023-03-31 15:26:44,174.99,93,168.73,,,
2026-08-22,2026-08-22T02:48:19+0200,562095,Modern Horizons 2 Collector Booster Box,7,Magic Display,4219,0,2021-04-27 14:45:19,456.73,400,454.45,,,
2026-08-22,2026-08-22T02:48:19+0200,758483,Modern Horizons 3 Collector Booster Box,7,Magic Display,5652,0,2024-02-26 11:57:51,665,589,704.96,,,
2026-08-22,2026-08-22T02:48:19+0200,748052,Murders at Karlov Manor Collector Booster Box,7,Magic Display,5561,0,2023-12-06 14:17:20,271.06,219.99,323.73,,,
2026-08-22,2026-08-22T02:48:19+0200,758326,Outlaws of Thunder Junction Collector Booster Box,7,Magic Display,5647,0,2024-02-24 10:01:37,379.18,246,365.05,,,
2026-08-22,2026-08-22T02:48:19+0200,683494,Phyrexia: All Will Be One Collector Booster Box,7,Magic Display,5184,0,2022-11-04 18:30:08,747.19,244,683.39,,,
2026-08-22,2026-08-22T02:48:19+0200,370211,Ravnica Allegiance Collector Booster Box,7,Magic Display,2411,0,2019-02-19 13:48:40,1174.5,1100,720.25,,,
2026-08-22,2026-08-22T02:48:19+0200,737484,Ravnica Remastered Collector Booster Box,7,Magic Display,5505,0,2023-10-05 11:05:56,1311.5,1200,1072.34,,,
2026-08-22,2026-08-22T02:48:19+0200,885563,Reality Fracture Collector Booster Box,7,Magic Display,6571,0,2026-05-02 12:17:47,305.49,297.35,303.73,,,
2026-08-22,2026-08-22T02:48:19+0200,869357,Secrets of Strixhaven Collector Booster Box,7,Magic Display,6474,0,2026-01-28 10:47:39,347.01,339.95,385.88,,,
2026-08-22,2026-08-22T02:48:19+0200,897523,Star Trek Collector Booster Box,7,Magic Display,6657,0,2026-07-15 13:15:58,401.92,379.99,413.83,,,
2026-08-22,2026-08-22T02:48:19+0200,611248,Streets of New Capenna Collector Booster Box,7,Magic Display,4975,0,2022-03-04 16:18:49,192.45,159.99,195.67,,,
2026-08-22,2026-08-22T02:48:19+0200,540411,Strixhaven: School of Mages Collector Booster Box,7,Magic Display,3741,0,2021-02-19 14:36:40,402.26,440,407.02,,,
2026-08-22,2026-08-22T02:48:19+0200,813080,Tarkir: Dragonstorm Collector Booster Box,7,Magic Display,6060,0,2025-02-24 09:46:00,418.84,349.9,437.66,,,
2026-08-22,2026-08-22T02:48:19+0200,677805,The Brothers' War Collector Booster Box,7,Magic Display,5164,0,2022-09-29 11:06:30,612.97,350,666.87,,,
2026-08-22,2026-08-22T02:48:19+0200,885552,The Hobbit Collector Booster Box,7,Magic Display,6570,0,2026-05-02 11:28:12,663.98,569.99,688.25,,,
2026-08-22,2026-08-22T02:48:19+0200,698912,The Lord of the Rings: Tales of Middle-earth Collector Booster Box,7,Magic Display,5285,0,2023-02-22 12:27:41,1572.21,1200,1708.77,,,
2026-08-22,2026-08-22T02:48:19+0200,732335,The Lord of the Rings: Tales of Middle-earth Special Edition Collector Booster Box,7,Magic Display,5489,0,2023-09-08 15:57:44,6249.33,6200,6414.11,,,
2026-08-22,2026-08-22T02:48:19+0200,734175,The Lost Caverns of Ixalan Collector Booster Box,7,Magic Display,5490,0,2023-09-23 10:44:56,884,649.9,788.59,,,
2026-08-22,2026-08-22T02:48:19+0200,426911,Theros Beyond Death Collector Booster Box,7,Magic Display,2814,0,2019-11-28 14:23:23,230.59,114,229.74,,,
2026-08-22,2026-08-22T02:48:19+0200,398849,Throne of Eldraine Collector Booster Box,7,Magic Display,2582,0,2019-09-04 15:32:27,272.48,284,275.85,,,
2026-08-22,2026-08-22T02:48:19+0200,586736,Unfinity Collector Booster Box,7,Magic Display,4468,0,2021-11-30 14:50:09,320.12,211.88,321.59,,,
2026-08-22,2026-08-22T02:48:19+0200,758498,Universes Beyond: Assassin's Creed Collector Booster Box,7,Magic Display,5655,0,2024-02-26 14:59:45,389.12,290,443.03,,,
2026-08-22,2026-08-22T02:48:19+0200,710800,Universes Beyond: Doctor Who Collector Booster Box,7,Magic Display,5358,0,2023-05-08 09:18:46,490.88,244.95,505.88,,,
2026-08-22,2026-08-22T02:48:19+0200,745340,Universes Beyond: Fallout Collector Booster Box,7,Magic Display,5544,0,2023-11-14 15:21:27,1236.85,900,1233.99,,,
2026-08-22,2026-08-22T02:48:19+0200,719684,Wilds of Eldraine Collector Booster Box,7,Magic Display,5359,0,2023-06-21 14:21:48,739.66,450,719.23,,,
2026-08-22,2026-08-22T02:48:19+0200,486979,Zendikar Rising Collector Booster Box,7,Magic Display,3404,0,2020-07-31 14:02:38,337.05,309.99,354.51,,,
2026-08-23,2026-08-23T02:44:21+0200,565899,Adventures in the Forgotten Realms Collector Booster Box,7,Magic Display,4259,0,2021-05-21 16:59:41,275.25,77,312.61,,,
2026-08-23,2026-08-23T02:44:21+0200,803869,Aetherdrift Collector Booster Box,7,Magic Display,5982,0,2024-12-11 10:59:59,215.09,58,228.46,,,
2026-08-23,2026-08-23T02:44:21+0200,774110,Bloomburrow Collector Booster Box,7,Magic Display,5658,0,2024-06-10 17:18:27,880.86,599.99,783.44,,,
2026-08-23,2026-08-23T02:44:21+0200,492099,Commander Legends Collector Booster Box,7,Magic Display,3454,0,2020-08-24 14:17:37,575.83,348,481.6,,,
2026-08-23,2026-08-23T02:44:21+0200,650825,Commander Legends: Battle for Baldur's Gate Collector Booster Box,7,Magic Display,5030,0,2022-03-29 14:37:06,494.36,450,533.21,,,
2026-08-23,2026-08-23T02:44:21+0200,698962,Commander Masters Collector Booster Box,7,Magic Display,5286,0,2023-02-22 14:58:05,471.59,122,479.38,,,
2026-08-23,2026-08-23T02:44:21+0200,466034,Core 2021 Collector Booster Box,7,Magic Display,3048,0,2020-06-05 10:49:33,329.97,259,296.5,,,
2026-08-23,2026-08-23T02:44:21+0200,681210,Dominaria Remastered Collector Booster Box,7,Magic Display,5192,0,2022-10-25 11:43:55,433.24,374.99,456.5,,,
2026-08-23,2026-08-23T02:44:21+0200,657414,Dominaria United Collector Booster Box,7,Magic Display,5072,0,2022-05-13 16:25:34,264.05,122,277.48,,,
2026-08-23,2026-08-23T02:44:21+0200,657282,Double Masters 2022 Collector Booster Box,7,Magic Display,5070,0,2022-05-13 15:30:40,376.99,125,376.57,,,
2026-08-23,2026-08-23T02:44:21+0200,776442,Duskmourn: House of Horror Collector Booster Box,7,Magic Display,5806,0,2024-07-02 16:45:10,484.26,449,483.88,,,
2026-08-23,2026-08-23T02:44:21+0200,813293,Edge of Eternities Collector Booster Box,7,Magic Display,6063,0,2025-02-24 12:46:27,602.13,188,622.92,,,
2026-08-23,2026-08-23T02:44:21+0200,426991,Ikoria: Lair of Behemoths Collector Booster Box,7,Magic Display,2819,0,2019-11-28 16:18:06,353.22,122,394.23,,,
2026-08-23,2026-08-23T02:44:21+0200,795092,Innistrad Remastered Collector Booster Box,7,Magic Display,5930,0,2024-10-28 12:31:23,366.46,122,394.61,,,
2026-08-23,2026-08-23T02:44:21+0200,573796,Innistrad: Crimson Vow Collector Booster Box,7,Magic Display,4364,0,2021-08-06 15:04:52,194.13,149.99,196.34,,,
2026-08-23,2026-08-23T02:44:21+0200,573781,Innistrad: Midnight Hunt Collector Booster Box,7,Magic Display,4362,0,2021-08-06 14:55:33,173.19,55,184.08,,,
2026-08-23,2026-08-23T02:44:21+0200,527325,Kaldheim Collector Booster Box,7,Magic Display,3660,0,2020-12-15 15:30:17,290.68,125,311.23,,,
2026-08-23,2026-08-23T02:44:21+0200,587696,Kamigawa: Neon Dynasty Collector Booster Box,7,Magic Display,4472,0,2021-12-17 11:54:15,402.63,305,421.92,,,
2026-08-23,2026-08-23T02:44:21+0200,851271,Lorwyn Eclipsed Collector Booster Box,7,Magic Display,6325,0,2025-09-29 09:18:52,323.53,122,340.66,,,
2026-08-23,2026-08-23T02:44:21+0200,812573,Magic: The Gathering - FINAL FANTASY Collector Booster Box,7,Magic Display,6057,0,2025-02-19 11:07:32,1132.56,244,1378.97,,,
2026-08-23,2026-08-23T02:44:21+0200,781941,Magic: The Gathering Foundations Collector Booster Box,7,Magic Display,5852,0,2024-08-07 11:49:07,593.99,329.95,565.88,,,
2026-08-23,2026-08-23T02:44:21+0200,842564,Magic: The Gathering | Avatar: The Last Airbender Collector Booster Box,7,Magic Display,6261,0,2025-08-13 11:34:30,345.39,122,365.21,,,
2026-08-23,2026-08-23T02:44:21+0200,869496,Magic: The Gathering | Marvel Super Heroes Collector Booster Box,7,Magic Display,6476,0,2026-01-28 13:25:37,318.48,122,327.46,,,
2026-08-23,2026-08-23T02:44:21+0200,814380,Magic: The Gathering | Marvel's Spider-Man Collector Booster Box,7,Magic Display,6070,0,2025-03-03 11:57:58,310.05,122,332.43,,,
2026-08-23,2026-08-23T02:44:21+0200,853671,Magic: The Gathering | Teenage Mutant Ninja Turtles Collector Booster Box,7,Magic Display,6345,0,2025-10-13 14:34:50,274.06,122,274.49,,,
2026-08-23,2026-08-23T02:44:21+0200,696391,March of the Machine Collector Booster Box,7,Magic Display,5227,0,2023-02-10 22:28:20,540.55,500,707.02,,,
2026-08-23,2026-08-23T02:44:21+0200,703885,March of the Machine: The Aftermath Collector Booster Box,7,Magic Display,5320,0,2023-03-31 15:26:44,180.41,55,168.73,,,
2026-08-23,2026-08-23T02:44:21+0200,562095,Modern Horizons 2 Collector Booster Box,7,Magic Display,4219,0,2021-04-27 14:45:19,456.73,144,464.36,,,
2026-08-23,2026-08-23T02:44:21+0200,758483,Modern Horizons 3 Collector Booster Box,7,Magic Display,5652,0,2024-02-26 11:57:51,665,244,720.56,,,
2026-08-23,2026-08-23T02:44:21+0200,748052,Murders at Karlov Manor Collector Booster Box,7,Magic Display,5561,0,2023-12-06 14:17:20,271.06,122,323.73,,,
2026-08-23,2026-08-23T02:44:21+0200,758326,Outlaws of Thunder Junction Collector Booster Box,7,Magic Display,5647,0,2024-02-24 10:01:37,379.18,122,365.05,,,
2026-08-23,2026-08-23T02:44:21+0200,683494,Phyrexia: All Will Be One Collector Booster Box,7,Magic Display,5184,0,2022-11-04 18:30:08,747.19,244,693.26,,,
2026-08-23,2026-08-23T02:44:21+0200,370211,Ravnica Allegiance Collector Booster Box,7,Magic Display,2411,0,2019-02-19 13:48:40,1174.5,1100,720.25,,,
2026-08-23,2026-08-23T02:44:21+0200,737484,Ravnica Remastered Collector Booster Box,7,Magic Display,5505,0,2023-10-05 11:05:56,1311.5,577,1072.34,,,
2026-08-23,2026-08-23T02:44:21+0200,885563,Reality Fracture Collector Booster Box,7,Magic Display,6571,0,2026-05-02 12:17:47,305.49,297.35,303.83,,,
2026-08-23,2026-08-23T02:44:21+0200,869357,Secrets of Strixhaven Collector Booster Box,7,Magic Display,6474,0,2026-01-28 10:47:39,347.01,122,383.33,,,
2026-08-23,2026-08-23T02:44:21+0200,897523,Star Trek Collector Booster Box,7,Magic Display,6657,0,2026-07-15 13:15:58,401.92,379.99,428.99,,,
2026-08-23,2026-08-23T02:44:21+0200,611248,Streets of New Capenna Collector Booster Box,7,Magic Display,4975,0,2022-03-04 16:18:49,192.45,55,196.75,,,
2026-08-23,2026-08-23T02:44:21+0200,540411,Strixhaven: School of Mages Collector Booster Box,7,Magic Display,3741,0,2021-02-19 14:36:40,402.26,440,407.02,,,
2026-08-23,2026-08-23T02:44:21+0200,813080,Tarkir: Dragonstorm Collector Booster Box,7,Magic Display,6060,0,2025-02-24 09:46:00,418.84,122,443.59,,,
2026-08-23,2026-08-23T02:44:21+0200,677805,The Brothers' War Collector Booster Box,7,Magic Display,5164,0,2022-09-29 11:06:30,612.97,350,666.87,,,
2026-08-23,2026-08-23T02:44:21+0200,885552,The Hobbit Collector Booster Box,7,Magic Display,6570,0,2026-05-02 11:28:12,663.98,322,685.45,,,
2026-08-23,2026-08-23T02:44:21+0200,698912,The Lord of the Rings: Tales of Middle-earth Collector Booster Box,7,Magic Display,5285,0,2023-02-22 12:27:41,1572.21,588,1667.94,,,
2026-08-23,2026-08-23T02:44:21+0200,732335,The Lord of the Rings: Tales of Middle-earth Special Edition Collector Booster Box,7,Magic Display,5489,0,2023-09-08 15:57:44,6249.33,6150,6414.11,,,
2026-08-23,2026-08-23T02:44:21+0200,734175,The Lost Caverns of Ixalan Collector Booster Box,7,Magic Display,5490,0,2023-09-23 10:44:56,884,122,788.59,,,
2026-08-23,2026-08-23T02:44:21+0200,426911,Theros Beyond Death Collector Booster Box,7,Magic Display,2814,0,2019-11-28 14:23:23,230.59,114,229.74,,,
2026-08-23,2026-08-23T02:44:21+0200,398849,Throne of Eldraine Collector Booster Box,7,Magic Display,2582,0,2019-09-04 15:32:27,272.48,284,275.85,,,
2026-08-23,2026-08-23T02:44:21+0200,586736,Unfinity Collector Booster Box,7,Magic Display,4468,0,2021-11-30 14:50:09,320.12,211.88,322.37,,,
2026-08-23,2026-08-23T02:44:21+0200,758498,Universes Beyond: Assassin's Creed Collector Booster Box,7,Magic Display,5655,0,2024-02-26 14:59:45,389.12,144,443.03,,,
2026-08-23,2026-08-23T02:44:21+0200,710800,Universes Beyond: Doctor Who Collector Booster Box,7,Magic Display,5358,0,2023-05-08 09:18:46,490.88,114,505.88,,,
2026-08-23,2026-08-23T02:44:21+0200,745340,Universes Beyond: Fallout Collector Booster Box,7,Magic Display,5544,0,2023-11-14 15:21:27,1236.85,544,1233.99,,,
2026-08-23,2026-08-23T02:44:21+0200,719684,Wilds of Eldraine Collector Booster Box,7,Magic Display,5359,0,2023-06-21 14:21:48,739.66,450,719.23,,,
2026-08-23,2026-08-23T02:44:21+0200,486979,Zendikar Rising Collector Booster Box,7,Magic Display,3404,0,2020-07-31 14:02:38,337.05,122,354.51,,,
2026-08-24,2026-08-24T02:46:35+0200,565899,Adventures in the Forgotten Realms Collector Booster Box,7,Magic Display,4259,0,2021-05-21 16:59:41,275.25,77,312.61,,,
2026-08-24,2026-08-24T02:46:35+0200,803869,Aetherdrift Collector Booster Box,7,Magic Display,5982,0,2024-12-11 10:59:59,215.09,58,228.46,,,
2026-08-24,2026-08-24T02:46:35+0200,774110,Bloomburrow Collector Booster Box,7,Magic Display,5658,0,2024-06-10 17:18:27,880.86,599.99,783.44,,,
2026-08-24,2026-08-24T02:46:35+0200,492099,Commander Legends Collector Booster Box,7,Magic Display,3454,0,2020-08-24 14:17:37,575.83,348,481.6,,,
2026-08-24,2026-08-24T02:46:35+0200,650825,Commander Legends: Battle for Baldur's Gate Collector Booster Box,7,Magic Display,5030,0,2022-03-29 14:37:06,494.36,450,533.21,,,
2026-08-24,2026-08-24T02:46:35+0200,698962,Commander Masters Collector Booster Box,7,Magic Display,5286,0,2023-02-22 14:58:05,471.59,122,479.38,,,
2026-08-24,2026-08-24T02:46:35+0200,466034,Core 2021 Collector Booster Box,7,Magic Display,3048,0,2020-06-05 10:49:33,329.97,259,318.24,,,
2026-08-24,2026-08-24T02:46:35+0200,681210,Dominaria Remastered Collector Booster Box,7,Magic Display,5192,0,2022-10-25 11:43:55,449.84,374.99,456.5,,,
2026-08-24,2026-08-24T02:46:35+0200,657414,Dominaria United Collector Booster Box,7,Magic Display,5072,0,2022-05-13 16:25:34,264.05,122,277.48,,,
2026-08-24,2026-08-24T02:46:35+0200,657282,Double Masters 2022 Collector Booster Box,7,Magic Display,5070,0,2022-05-13 15:30:40,376.99,125,376.57,,,
2026-08-24,2026-08-24T02:46:35+0200,776442,Duskmourn: House of Horror Collector Booster Box,7,Magic Display,5806,0,2024-07-02 16:45:10,484.26,449,483.88,,,
2026-08-24,2026-08-24T02:46:35+0200,813293,Edge of Eternities Collector Booster Box,7,Magic Display,6063,0,2025-02-24 12:46:27,602.13,188,644.4,,,
2026-08-24,2026-08-24T02:46:35+0200,426991,Ikoria: Lair of Behemoths Collector Booster Box,7,Magic Display,2819,0,2019-11-28 16:18:06,353.22,122,394.23,,,
2026-08-24,2026-08-24T02:46:35+0200,795092,Innistrad Remastered Collector Booster Box,7,Magic Display,5930,0,2024-10-28 12:31:23,366.46,122,394.61,,,
2026-08-24,2026-08-24T02:46:35+0200,573796,Innistrad: Crimson Vow Collector Booster Box,7,Magic Display,4364,0,2021-08-06 15:04:52,194.13,149.99,196.34,,,
2026-08-24,2026-08-24T02:46:35+0200,573781,Innistrad: Midnight Hunt Collector Booster Box,7,Magic Display,4362,0,2021-08-06 14:55:33,173.19,55,184.08,,,
2026-08-24,2026-08-24T02:46:35+0200,527325,Kaldheim Collector Booster Box,7,Magic Display,3660,0,2020-12-15 15:30:17,290.68,125,318.88,,,
2026-08-24,2026-08-24T02:46:35+0200,587696,Kamigawa: Neon Dynasty Collector Booster Box,7,Magic Display,4472,0,2021-12-17 11:54:15,402.63,305,421.92,,,
2026-08-24,2026-08-24T02:46:35+0200,851271,Lorwyn Eclipsed Collector Booster Box,7,Magic Display,6325,0,2025-09-29 09:18:52,323.53,122,342,,,
2026-08-24,2026-08-24T02:46:35+0200,812573,Magic: The Gathering - FINAL FANTASY Collector Booster Box,7,Magic Display,6057,0,2025-02-19 11:07:32,1132.56,244,1377.83,,,
2026-08-24,2026-08-24T02:46:35+0200,781941,Magic: The Gathering Foundations Collector Booster Box,7,Magic Display,5852,0,2024-08-07 11:49:07,593.99,329.95,565.88,,,
2026-08-24,2026-08-24T02:46:35+0200,842564,Magic: The Gathering | Avatar: The Last Airbender Collector Booster Box,7,Magic Display,6261,0,2025-08-13 11:34:30,345.39,122,364.85,,,
2026-08-24,2026-08-24T02:46:35+0200,869496,Magic: The Gathering | Marvel Super Heroes Collector Booster Box,7,Magic Display,6476,0,2026-01-28 13:25:37,318.48,122,326.63,,,
